district,population,child_population,young_child_population,total_pov_change,child_pov_change,young_child_pov_change,total_deep_pov_change,child_deep_pov_change,young_child_deep_pov_change,total_pov_rate,child_pov_rate,young_child_pov_rate,new_total_pov_rate,new_child_pov_rate,new_young_child_pov_rate,total_deep_pov_rate,child_deep_pov_rate,young_child_deep_pov_rate,new_total_deep_pov_rate,new_child_deep_pov_rate,new_young_child_deep_pov_rate,reform_target,monthly_benefit
"002",133897.03637100285,29704.885786162435,7834.5647270281042,-6,-14.2,-66.3,0,0,0,9.3801498250290543,9.82243267238828,6.5305206463195677,8.81879837963115,8.4314886060964778,2.1992818671454217,3.2013446172633628,3.2287659070730985,1.570915619389587,3.2013446172633628,3.2287659070730985,1.570915619389587,"Young Children",200
"043",111884.09461572432,21848.458460065282,6911.1266498892,0,0,0,0,0,0,19.912568525246208,23.374795922664742,23.205487671701462,19.912568525246208,23.374795922664742,23.205487671701462,7.0023286173134762,6.695144453603576,7.8075278228018448,7.0023286173134762,6.695144453603576,7.8075278228018448,"Young Children",200
"033",145629.0160642016,33012.007005937645,8479.4744565959336,-4.6,-10.7,-36.6,0,0,0,4.8481123400411335,4.9513997312771627,4.1618797496813587,4.6243680275448087,4.4228198155023906,2.6401365322416455,1.3956536649095244,0.48693791440321038,0.18980167044652874,1.3956536649095244,0.48693791440321038,0.18980167044652874,"Young Children",200
"028",153445.79015279879,36302.886635973045,8134.7281513871967,0,0,0,0,0,0,9.0709259748160562,11.212459366357768,8.5417343293277028,9.0709259748160562,11.212459366357768,8.5417343293277028,2.436896658593418,1.5186065693076511,1.5914257875933744,2.436896658593418,1.5186065693076511,1.5914257875933744,"Young Children",200
"Maryland",6319406.0000000009,1390540,376011,-9.8,-20.7,-20.1,-7.4,-19.1,-23.7,12.544612579093666,14.826470292116731,15.847940618758493,11.30981297925786,11.7528442187927,12.65601272303204,4.1024900125106694,3.8308858429099488,3.5501620963216505,3.7996767417697161,3.0993714671997927,2.7100271002710028,"All Children",100
"037",131847.5727120465,26621.154768906068,6302.7775331241928,-4.6,-13.5,-15,-6.9,-20.9,-40.8,9.8853054098379562,8.9523501182632437,6.4968653057832517,9.4322064263405849,7.7442194055115667,5.5245666104428635,3.7962840579996397,3.6669159130506919,2.2207048711694357,3.535235956602111,2.9006346534999077,1.3150019768797585,"All Children",100
"ZZZ",0,0,0,,,,,,,,,,,,,,,,,,,"All Children",100
"021",136305.61122424339,30624.509722630184,10004.392169817478,-9.5,-21.5,-9.6,-3.6,-14.4,-20.1,13.093740545616795,15.444562895545555,20.467990445098671,11.848692810305621,12.12655916152614,18.502575133384664,4.092506084165775,2.70374872481888,3.0523787229626995,3.9449859334083355,2.3153418761233047,2.4380854497656816,"All Children",100
"022",136174.39003771869,33567.938360299871,11379.632850923492,-18.2,-34.8,-29.4,-3,-7.1,-6.8,17.814388636980187,24.962806095401749,23.774415465371838,14.571663417468292,16.265415238083317,16.778348279657379,4.4709756600025674,4.5247867684207943,6.2053970716086182,4.3383488063208846,4.20392584145089,5.7851106319136019,"All Children",100
"004",148118.0657334245,34677.090763515211,8386.1615958809634,-5.2,-11.7,-4.2,-6.9,-20.4,-1.7,8.8431729697103716,7.88182468511217,10.268198234722584,8.3848643544970454,6.9597420060821564,9.8344878788969581,2.6281071201289721,2.6038377290491024,2.6143051178832453,2.4475137568779211,2.0729135615236287,2.5700883109405144,"All Children",100
"005",137093.76127801463,28591.270748825431,6856.0700265040568,-13.9,-32.3,-48.7,-7.8,-24.7,-48,6.9073273448175447,7.6557465091299663,6.3045912653975371,5.9457673439215064,5.1825993555316865,3.2362821948488247,2.1387289711251984,2.156283566058002,1.1422172452407615,1.9718420286283906,1.6245972073039743,0.5935050391937291,"All Children",100
"009",151926.23747424368,35147.859860699609,8316.4453361316409,-4.2,-9,-16.9,-1.5,-5.9,-8.9,7.3695018247909267,7.75028352296996,4.4123583256411942,7.05795130799424,7.0501598300944961,3.667102160784129,2.071240779282876,1.4957874002814924,1.0384185663472181,2.0405303796385712,1.4075874600973823,0.94616985050039881,"All Children",100
"040",104197.73262145191,21160.71358460886,6593.2446455830441,-4,-10.4,-6.8,-4.5,-11.3,-3.7,26.531356208717543,34.722891031489041,30.917200086729185,25.470395519543338,31.117017239446774,28.824412137105927,9.6573409460955641,11.018875844582556,9.1743667649744829,9.225699614500579,9.7696145043989553,8.8315772908218229,"All Children",100
"045",117771.95295508276,24269.640233569524,7359.3565844502846,-2.6,-5,-3.1,-8.8,-29.6,-12,21.449398714101395,27.139301292682845,18.858675270130302,20.899262258328772,25.791005356066048,18.2697127114605,7.8874847790625964,7.872543029387832,3.5990688801692934,7.19240631658053,5.5438034252730679,3.1657034633307859,"All Children",100
"046",115319.12860217909,23573.20187336759,6814.72179616557,-4.2,-9,-8.8,-11.3,-26.5,-14.8,31.273729359061125,47.17596690787056,38.986071675837394,29.949801606873393,42.911426248472644,35.568590529403885,11.424270600977039,14.794950288152823,7.2155618100524563,10.138930587090867,10.872165348195063,6.1454971294681835,"All Children",100
"007",141761.4907281592,29232.372454450477,7020.8475738868392,-0.9,-0.8,-1.5,-5.6,-16.4,-24.3,9.1808633599404015,10.414080497025099,18.815802294184596,9.1027429860407629,10.329698973199083,18.527156618940296,3.0853258368219829,2.5874805879260476,5.94672776079181,2.9132032968633443,2.1618853704495908,4.4997958036222379,"All Children",100
"034",134751.91586952424,30031.386383115554,8292.5063647274474,-3.2,-4.6,-9.2,-14.1,-12.3,-24.5,11.168883530696679,13.727408728660134,24.548181254778314,10.810539740550796,13.102280655258799,22.284274314519344,5.5055295343954418,8.5590657083912483,15.58808879818773,4.7272202182281218,7.504162084526496,11.767745836500723,"All Children",100
"015",132970.1432124917,28885.262020136455,6484.8955625725412,-5.5,-9.7,-18.2,-12.4,-39.2,-60.5,9.967103322512985,11.834006621129426,13.404743560291935,9.4162251148100022,10.687239886819096,10.962082169603736,2.9812105707604184,2.4970629977534982,3.4885064460485742,2.6120850124623076,1.5189974159998543,1.3778532525359657,"All Children",100
"016",135523.97006429,28924.258288966797,6520.4750057160345,-5.5,-11.9,-44.2,-0.2,-0.8,-2.5,8.8519740554901123,9.6978455111942559,11.521594204421486,8.3620314139087419,8.5448933979829214,6.4346103580662382,3.170765285806048,2.6801317418289075,1.388165877099014,3.1629251615285474,2.6596097289723106,1.3530363293986647,"All Children",100
"017",148403.13987533527,29756.943061387559,6457.7330475958806,-5.3,-10.6,-14.5,-24.8,-70.2,-95.7,16.216918755478339,17.736668918851521,30.4620129954975,15.349431137127581,15.855218645502603,26.060160329512943,4.3441818449588627,4.2836178865406422,5.67967816797042,3.2673912423595382,1.2776110673146446,0.24255261828940916,"All Children",100
"018",141525.8510196117,33389.856048763984,10139.888772464239,-16.2,-22.5,-28,-20.1,-39.7,-56,17.741666391316887,22.6868537759755,27.844863864462226,14.859982732529534,17.572382117603627,20.040405181097992,4.8082678038241964,5.1418642786256576,2.7480587081879295,3.8432670778297511,3.0994007947543385,1.2083385194442249,"All Children",100
"019",150024.3023403057,36756.84048023443,11018.291570962498,-15.3,-19.4,-22.5,-27.3,-53,-69,18.448607318580173,23.878725618051984,31.942870421616977,15.625455759802287,19.254663086015984,24.771386236017616,4.6434801659959986,4.8919298093206089,3.2867926878946108,3.3760805685817616,2.2977356290996194,1.0199665971437475,"All Children",100
"039",125782.827895456,28604.806028785453,8018.6277294036481,-5.6,-7.5,-10.5,-8.2,-31.2,-39.6,9.626540030318413,13.844869744267887,10.892420251753753,9.0830305343515558,12.803633729223829,9.7509357932327934,2.9765043614429376,2.2815792328386686,5.98164587661648,2.7337890625099015,1.5693470422434463,3.6151163207429726,"All Children",100
"027",149478.66811975132,33012.956909311855,7724.5607938922458,-6.6,-9.4,-17.2,-5.5,-8.7,-43.1,9.0702210996835664,11.985250527332035,13.056209295263763,8.4725488964150379,10.8557975756572,10.815801482911432,3.1809498390508346,4.8409865443049815,4.1830587617565609,3.0066232086605891,4.4193766211368883,2.381197064054358,"All Children",100
"029",145298.59229879008,33493.227898020341,7307.3528943071851,-2.3,-2.9,-5.4,-7.5,-9.8,-45.5,8.4952293882233771,11.412240454156624,9.6595972197469244,8.2971448034167317,11.085620965860489,9.1427553020851882,4.45331791679551,7.875806827902637,7.8060951702013881,4.1185460053688985,7.1000855431993166,4.2505792193904828,"All Children",100
"014",141946.04743803211,34745.048265983918,8938.4926896043617,-6.1,-10.3,-9,-9.8,-28.8,-44.7,11.097748013477153,13.733999978829733,21.210579777282231,10.415740738193486,12.326181925676046,19.299962085315617,3.0986004316335332,1.9416320192332643,2.413085331737054,2.7935194762745,1.3830814577280441,1.3337104018598114,"All Children",100
"020",141302.71815447757,32011.985805741428,10487.595621680797,-12.5,-27.4,-23,-2.8,-7.1,-19.3,18.061915420361878,19.341005283375043,20.633639299210834,15.79609691292932,14.036604978020058,15.887172197523928,5.4707142439529921,4.3033651278127811,2.4061060063026645,5.3163792888426054,3.9980704657205837,1.9428328920148004,"All Children",100
"010",130559.54700365491,29764.686280670492,8255.4134121284442,-24.8,-37.7,-36.2,-15,-31.1,-100,15.177956915306048,16.714751389894019,16.478835386612538,11.410186746442731,10.420948260528943,10.511722415455861,3.4574072228122343,3.5910762460068026,1.3498999119886275,2.939661452614208,2.4732277497503605,0,"All Children",100
"044",117785.24830688488,26235.511256030055,7311.2666970359005,-10.8,-28.2,-43.7,-12.1,-27.6,-19.4,15.558040335415374,18.568518845961655,21.859474884681493,13.874931878502725,13.338568605468149,12.297950021916476,5.468102081784024,4.0287652403087781,2.6027590356995653,4.8070199961344038,2.9180186388068678,2.0978051365483115,"All Children",100
"006",125611.7874249458,26627.900369576055,6495.668314121458,-7.6,-2.9,0,-16.7,-30,-11.4,15.173866692253684,14.157815848741651,9.59892051711722,14.022398107634871,13.749978016795888,9.59892051711722,5.4178391574044138,7.3830734563625944,3.68880221750491,4.5148564534015225,5.1659246273986952,3.2699866035225975,"All Children",100
"008",131122.27886295505,27579.985376932043,8905.3861816061562,0,0,0,-7.3,-29.1,-33.8,14.388254811159019,15.57067050759926,32.231368777499995,14.388254811159019,15.57067050759926,32.231368777499995,6.02816352841405,4.3834019685397871,6.9476528827019237,5.5905449043096622,3.1057229083178806,4.5961989183872145,"All Children",100
"042",131511.08893079936,27892.913901601019,7397.1411669178988,0,0,0,-7,-17.5,-4.9,10.915223217817072,11.101954795899454,9.4390251785544574,10.915223217817072,11.101954795899454,9.4390251785544574,5.7776944454259427,5.2023419603015659,6.04556400185236,5.3728465046877494,4.2942356524426986,5.7477675427355273,"All Children",100
"011",133963.79563157394,29444.971972330313,6855.220284896709,-11.4,-19.5,-22.1,-9.8,-32.7,-100,10.981002457370936,10.977969071335979,10.357770495969328,9.72602408838924,8.838042164601184,8.0693087370894858,3.3230880988720415,2.3232966020200774,1.3676338005645352,2.9961741111215785,1.5626229634399309,0,"All Children",100
"041",112002.38869914619,23320.69949570873,7424.021401765578,-3.4,-10,-5.1,-2.3,-5.9,-2,25.027279628215997,29.874722660855426,25.540515867267256,24.166738285241966,26.883829100798749,24.230121432520036,9.22229004499366,9.5956955282233434,8.5589386250775856,9.0064676845545879,9.0299585095611832,8.3913322231326859,"All Children",100
"047",131027.71179840367,35275.61925455575,12631.548778848854,-15.4,-29.4,-27.2,-5.4,-12.1,-13.4,21.427605892727534,26.863290317721649,23.800353423827691,18.137754083009,18.965136763889792,17.317271555073948,5.7641429688092041,5.7176222588547194,6.3501471276154939,5.4527297601346456,5.0276819215048789,5.4973883725100263,"All Children",100
"030",133756.55459118503,28419.482580628835,8782.2842459048043,-33.9,-68.2,-80.2,-0.4,-1.4,,8.2194089378335917,13.778187245009521,7.6928288012852244,5.4360149517390379,4.3882670700899542,1.5213163058094394,1.5860517866567787,1.0231180269567874,0,1.5804790598712288,1.0086130986367976,0,"All Children",100
"038",129652.98299008676,26979.170409235296,6765.31757045423,-6.1,-18.6,-23.7,-10,-26.9,-45.6,12.38682441815253,12.257754524584913,9.8467106663827977,11.632505693495528,9.9727724093748353,7.5154353842878425,6.85941232016886,7.2339971170786388,4.75835639770066,6.1761928567460984,5.2880251988681861,2.5867575047902918,"All Children",100
"Maryland",6319406.0000000009,1390540,376011,-16.5,-34.8,-32.1,-15.7,-45,-46.7,12.544612579093666,14.826470292116731,15.847940618758493,10.478817154650292,9.66595711018741,10.758993752842336,4.1024900125106694,3.8308858429099488,3.5501620963216505,3.4577142218746504,2.106519769298258,1.891699976862379,"All Children",200
"037",131847.5727120465,26621.154768906068,6302.7775331241928,-9.2,-27.3,-15,-14.3,-55,-40.8,9.8853054098379562,8.9523501182632437,6.4968653057832517,8.9799452929103118,6.5072345740865973,5.5245666104428635,3.7962840579996397,3.6669159130506919,2.2207048711694357,3.2516910269540644,1.6487265874848414,1.3150019768797585,"All Children",200
"ZZZ",0,0,0,,,,,,,,,,,,,,,,,,,"All Children",200
"021",136305.61122424339,30624.509722630184,10004.392169817478,-16.6,-33.7,-27.8,-6,-25.6,-29.2,13.093740545616795,15.444562895545555,20.467990445098671,10.916197593201312,10.238707240068241,14.770778064421,4.092506084165775,2.70374872481888,3.0523787229626995,3.8463042421826938,2.0125563246192448,2.1606626812250922,"All Children",200
"022",136174.39003771869,33567.938360299871,11379.632850923492,-27.9,-49,-40.6,-5.7,-13.9,-9.8,17.814388636980187,24.962806095401749,23.774415465371838,12.838617347706288,12.742198699483762,14.130124655307338,4.4709756600025674,4.5247867684207943,6.2053970716086182,4.2139983805195262,3.8949217355863661,5.5953038526964978,"All Children",200
"004",148118.0657334245,34677.090763515211,8386.1615958809634,-11.7,-29.9,-14.6,-14,-38.7,-6.4,8.8431729697103716,7.88182468511217,10.268198234722584,7.8067373758197665,5.5287365755149569,8.7708343605203112,2.6281071201289721,2.6038377290491024,2.6143051178832453,2.2603332514146812,1.5954779198961984,2.4457835172922477,"All Children",200
"005",137093.76127801463,28591.270748825431,6856.0700265040568,-13.9,-32.3,-48.7,-7.8,-24.7,-48,6.9073273448175447,7.6557465091299663,6.3045912653975371,5.9457673439215064,5.1825993555316865,3.2362821948488247,2.1387289711251984,2.156283566058002,1.1422172452407615,1.9718420286283906,1.6245972073039743,0.5935050391937291,"All Children",200
"009",151926.23747424368,35147.859860699609,8316.4453361316409,-13,-26,-30,-1.5,-5.9,-8.9,7.3695018247909267,7.75028352296996,4.4123583256411942,6.4113667001466119,5.7347989143926172,3.0902201280090873,2.071240779282876,1.4957874002814924,1.0384185663472181,2.0405303796385712,1.4075874600973823,0.94616985050039881,"All Children",200
"040",104197.73262145191,21160.71358460886,6593.2446455830441,-9.6,-24.5,-16.6,-14.4,-38.9,-45.4,26.531356208717543,34.722891031489041,30.917200086729185,23.988129751300459,26.207569761818426,25.78842086351986,9.6573409460955641,11.018875844582556,9.1743667649744829,8.2662043221876349,6.7358884136572792,5.0089121557969385,"All Children",200
"045",117771.95295508276,24269.640233569524,7359.3565844502846,-10.1,-27.5,-3.4,-10.7,-34.1,-12.5,21.449398714101395,27.139301292682845,18.858675270130302,19.272697488618956,19.68898930249766,18.221869428325597,7.8874847790625964,7.872543029387832,3.5990688801692934,7.0470418747923524,5.187185273895274,3.1486899807840079,"All Children",200
"046",115319.12860217909,23573.20187336759,6814.72179616557,-10.8,-24.3,-15.3,-13.1,-30,-14.8,31.273729359061125,47.17596690787056,38.986071675837394,27.887116830245475,35.727373638647606,33.00472089816494,11.424270600977039,14.794950288152823,7.2155618100524563,9.9287874524565343,10.355864917947898,6.1454971294681835,"All Children",200
"007",141761.4907281592,29232.372454450477,7020.8475738868392,-7.7,-16.6,-3.9,-12.1,-44.1,-47.6,9.1808633599404015,10.414080497025099,18.815802294184596,8.47701522491081,8.6865845975470766,18.086988484866893,3.0853258368219829,2.5874805879260476,5.94672776079181,2.7118305875675137,1.4476368130559463,3.1134639306940803,"All Children",200
"034",134751.91586952424,30031.386383115554,8292.5063647274474,-10.2,-18.2,-22.3,-49.8,-87.6,-94.3,11.168883530696679,13.727408728660134,24.548181254778314,10.032230424383474,11.22990185848461,19.062560591843116,5.5055295343954418,8.5590657083912483,15.58808879818773,2.7647018908871139,1.0635396744348529,0.89446202246847384,"All Children",200
"015",132970.1432124917,28885.262020136455,6484.8955625725412,-13.2,-26.3,-30.3,-16.8,-53.4,-63.6,9.967103322512985,11.834006621129426,13.404743560291935,8.6504284302020391,8.7253014052517859,9.3371553438740875,2.9812105707604184,2.4970629977534982,3.4885064460485742,2.4795493290941857,1.1643318027981435,1.2708182925544886,"All Children",200
"016",135523.97006429,28924.258288966797,6520.4750057160345,-6.9,-13.6,-50,-12.1,-40.1,-43,8.8519740554901123,9.6978455111942559,11.521594204421486,8.2379917746647315,8.38350757590624,5.7622862256892251,3.170765285806048,2.6801317418289075,1.388165877099014,2.7881359031465118,1.6044796648735327,0.79100585410998869,"All Children",200
"017",148403.13987533527,29756.943061387559,6457.7330475958806,-12.4,-25.6,-33,-27.2,-76.2,-95.8,16.216918755478339,17.736668918851521,30.4620129954975,14.203336511959815,13.201329791655404,20.423845341823718,4.3441818449588627,4.2836178865406422,5.67967816797042,3.162487869227,1.0190115440438634,0.2413407856393309,"All Children",200
"018",141525.8510196117,33389.856048763984,10139.888772464239,-22.3,-30.3,-35.2,-24.6,-48.3,-59.7,17.741666391316887,22.6868537759755,27.844863864462226,13.780995998444537,15.808274919412726,18.039642334364569,4.8082678038241964,5.1418642786256576,2.7480587081879295,3.6262637139431204,2.6567425956320627,1.106428318273273,"All Children",200
"019",150024.3023403057,36756.84048023443,11018.291570962498,-24,-31.3,-32,-27.6,-53.6,-69,18.448607318580173,23.878725618051984,31.942870421616977,14.021227866929964,16.402730893473059,21.711325158207494,4.6434801659959986,4.8919298093206089,3.2867926878946108,3.3600632267325055,2.2679109835131177,1.0199665971437475,"All Children",200
"039",125782.827895456,28604.806028785453,8018.6277294036481,-9.6,-13.1,-11.6,-12.6,-47.2,-39.6,9.626540030318413,13.844869744267887,10.892420251753753,8.7052806112225838,12.026421371188551,9.6342697029244935,2.9765043614429376,2.2815792328386686,5.98164587661648,2.6003346649167431,1.2037329883928127,3.6151163207429726,"All Children",200
"027",149478.66811975132,33012.956909311855,7724.5607938922458,-13.2,-22,-39.1,-33.9,-70,-81,9.0702210996835664,11.985250527332035,13.056209295263763,7.8725665320060605,9.3465105517396641,7.9550335386459041,3.1809498390508346,4.8409865443049815,4.1830587617565609,2.1030756009786211,1.4541324060063139,0.79610068336896189,"All Children",200
"029",145298.59229879008,33493.227898020341,7307.3528943071851,-4.2,-5.4,-19.2,-41,-72.2,-85.6,8.4952293882233771,11.412240454156624,9.6595972197469244,8.1420831148576873,10.793996422738941,7.8060951702013881,4.45331791679551,7.875806827902637,7.8060951702013881,2.6270856021188767,2.1891282370324285,1.1227945107823916,"All Children",200
"014",141946.04743803211,34745.048265983918,8938.4926896043617,-18.4,-32.8,-24.4,-9.8,-28.8,-44.7,11.097748013477153,13.733999978829733,21.210579777282231,9.056492691641111,9.2342583319582427,16.043227383099797,3.0986004316335332,1.9416320192332643,2.413085331737054,2.7935194762745,1.3830814577280441,1.3337104018598114,"All Children",200
"020",141302.71815447757,32011.985805741428,10487.595621680797,-15.8,-32.9,-32.4,-12,-26.6,-19.3,18.061915420361878,19.341005283375043,20.633639299210834,15.204137370494744,12.974597670051832,13.958143798283643,5.4707142439529921,4.3033651278127811,2.4061060063026645,4.8123907871823137,3.1606799700420907,1.9428328920148004,"All Children",200
"003",140518.83013425834,30562.05982737942,8474.6194131600951,-25.8,-51.9,-62.9,-8.7,-26.4,-41.6,11.005673178728506,13.211030239492704,14.637796378131599,8.1663481974638277,6.350515851866434,5.4319116322396113,3.1819954540972035,2.9769987708947934,2.2004414161734931,2.9067215155267045,2.1906843752830056,1.285054006412482,"All Children",200
"010",130559.54700365491,29764.686280670492,8255.4134121284442,-28.8,-44,-44.2,-30.3,-61.6,-100,15.177956915306048,16.714751389894019,16.478835386612538,10.801900651182047,9.3594957804013728,9.198086716373469,3.4574072228122343,3.5910762460068026,1.3498999119886275,2.4089810611301967,1.379699108940845,0,"All Children",200
"044",117785.24830688488,26235.511256030055,7311.2666970359005,-16.4,-40.4,-53.3,-15.5,-40.6,-41.3,15.558040335415374,18.568518845961655,21.859474884681493,13.000732410910739,11.058131162358027,10.207460013562814,5.468102081784024,4.0287652403087781,2.6027590356995653,4.6214693787914776,2.3946953439408953,1.5270499926734464,"All Children",200
"006",125611.7874249458,26627.900369576055,6495.668314121458,-15.3,-23.2,-8.2,-16.7,-30,-11.4,15.173866692253684,14.157815848741651,9.59892051711722,12.853017971644759,10.875251852926525,8.8147725546831168,5.4178391574044138,7.3830734563625944,3.68880221750491,4.5148564534015225,5.1659246273986952,3.2699866035225975,"All Children",200
"008",131122.27886295505,27579.985376932043,8905.3861816061562,-2.1,-1.7,0,-18.8,-82.4,-72.4,14.388254811159019,15.57067050759926,32.231368777499995,14.092232239376228,15.31016491757817,32.231368777499995,6.02816352841405,4.3834019685397871,6.9476528827019237,4.8972642856450328,0.77287400261833672,1.9142528872354447,"All Children",200
"042",131511.08893079936,27892.913901601019,7397.1411669178988,-4.9,-13,-5.5,-25.3,-84.6,-83,10.915223217817072,11.101954795899454,9.4390251785544574,10.382850393290035,9.6583670736394,8.9171442551516922,5.7776944454259427,5.2023419603015659,6.04556400185236,4.3187028502840246,0.80319737408276293,1.0275338623884742,"All Children",200
