,reform,district,total_pov_change,child_pov_change,young_child_pov_change,total_deep_pov_change,child_deep_pov_change,young_child_deep_pov_change,population,child_population,young_child_population,total_pov_rate,child_pov_rate,young_child_pov_rate,new_total_pov_rate,new_child_pov_rate,new_young_child_pov_rate,total_deep_pov_rate,child_deep_pov_rate,young_child_deep_pov_rate,new_total_deep_pov_rate,new_child_deep_pov_rate,new_young_child_deep_pov_rate
65,All Children 200,035,-6.0,-24.1,-14.5,-18.7,-17.5,0.0,138772.6739831373,29334.71766036067,7224.587102113348,0.0821365825000468,0.0541606447192078,0.0698026998640133,0.07720682185775768,0.04113408551454054,0.05968557312769852,0.03378178652641121,0.025094309272937015,0.031039502656549065,0.027479824468227197,0.020701124037805944,0.031039502656549065
66,All Children 200,015,-13.2,-26.3,-30.3,-16.8,-53.4,-63.6,132970.1432124917,28885.262020136455,6484.895562572541,0.09967103322512985,0.11834006621129425,0.13404743560291935,0.0865042843020204,0.08725301405251785,0.09337155343874087,0.029812105707604182,0.02497062997753498,0.03488506446048574,0.024795493290941856,0.011643318027981435,0.012708182925544887
67,All Children 200,016,-6.9,-13.6,-50.0,-12.1,-40.1,-43.0,135523.97006429,28924.258288966797,6520.4750057160345,0.08851974055490112,0.09697845511194256,0.11521594204421487,0.08237991774664731,0.08383507575906239,0.05762286225689225,0.03170765285806048,0.026801317418289075,0.01388165877099014,0.027881359031465117,0.016044796648735326,0.007910058541099886
68,All Children 200,017,-12.4,-25.6,-33.0,-27.2,-76.2,-95.8,148403.13987533527,29756.94306138756,6457.733047595881,0.16216918755478338,0.1773666891885152,0.304620129954975,0.14203336511959816,0.13201329791655403,0.20423845341823718,0.04344181844958863,0.04283617886540642,0.0567967816797042,0.03162487869227,0.010190115440438633,0.002413407856393309
69,All Children 200,018,-22.3,-30.3,-35.2,-24.6,-48.3,-59.7,141525.8510196117,33389.856048763984,10139.888772464239,0.17741666391316888,0.226868537759755,0.27844863864462227,0.13780995998444537,0.15808274919412726,0.1803964233436457,0.04808267803824196,0.051418642786256574,0.027480587081879296,0.0362626371394312,0.026567425956320626,0.01106428318273273
70,All Children 200,019,-24.0,-31.3,-32.0,-27.6,-53.6,-69.0,150024.3023403057,36756.84048023443,11018.291570962498,0.18448607318580174,0.23878725618051982,0.31942870421616976,0.14021227866929964,0.16402730893473058,0.21711325158207495,0.04643480165995999,0.04891929809320609,0.03286792687894611,0.033600632267325056,0.02267910983513118,0.010199665971437474
71,All Children 200,039,-9.6,-13.1,-11.6,-12.6,-47.2,-39.6,125782.827895456,28604.806028785453,8018.627729403648,0.09626540030318413,0.13844869744267888,0.10892420251753754,0.08705280611222584,0.12026421371188552,0.09634269702924493,0.029765043614429377,0.022815792328386684,0.0598164587661648,0.02600334664916743,0.012037329883928126,0.036151163207429726
72,All Children 200,027,-13.2,-22.0,-39.1,-33.9,-70.0,-81.0,149478.66811975132,33012.956909311855,7724.560793892246,0.09070221099683566,0.11985250527332035,0.13056209295263763,0.0787256653200606,0.09346510551739665,0.07955033538645905,0.031809498390508346,0.048409865443049815,0.041830587617565605,0.02103075600978621,0.01454132406006314,0.007961006833689619
73,All Children 200,029,-4.2,-5.4,-19.2,-41.0,-72.2,-85.6,145298.59229879008,33493.22789802034,7307.352894307185,0.08495229388223377,0.11412240454156623,0.09659597219746925,0.08142083114857687,0.1079399642273894,0.07806095170201388,0.0445331791679551,0.07875806827902637,0.07806095170201388,0.026270856021188768,0.021891282370324283,0.011227945107823916
74,All Children 200,014,-18.4,-32.8,-24.4,-9.8,-28.8,-44.7,141946.0474380321,34745.04826598392,8938.492689604362,0.11097748013477153,0.13733999978829733,0.2121057977728223,0.0905649269164111,0.09234258331958242,0.16043227383099798,0.03098600431633533,0.019416320192332644,0.02413085331737054,0.027935194762745003,0.013830814577280443,0.013337104018598113
75,All Children 200,020,-15.8,-32.9,-32.4,-12.0,-26.6,-19.3,141302.71815447757,32011.985805741428,10487.595621680797,0.18061915420361876,0.19341005283375043,0.20633639299210835,0.15204137370494744,0.12974597670051832,0.13958143798283643,0.05470714243952992,0.04303365127812781,0.024061060063026645,0.048123907871823135,0.03160679970042091,0.019428328920148005
76,All Children 200,003,-25.8,-51.9,-62.9,-8.7,-26.4,-41.6,140518.83013425834,30562.05982737942,8474.619413160095,0.11005673178728505,0.13211030239492705,0.14637796378131598,0.08166348197463827,0.06350515851866434,0.05431911632239611,0.031819954540972036,0.029769987708947933,0.02200441416173493,0.029067215155267046,0.021906843752830057,0.01285054006412482
77,All Children 200,010,-28.8,-44.0,-44.2,-30.3,-61.6,-100.0,130559.54700365491,29764.686280670492,8255.413412128444,0.15177956915306048,0.1671475138989402,0.16478835386612536,0.10801900651182048,0.09359495780401372,0.09198086716373469,0.034574072228122345,0.035910762460068024,0.013498999119886276,0.024089810611301967,0.01379699108940845,0.0
78,All Children 200,012,-20.6,-54.7,-76.8,-10.0,-29.6,0.0,130908.08116763597,30119.172576573583,8139.57585812543,0.09125785759119509,0.09124857113809952,0.10981960187886274,0.0725002762752654,0.04137604966020818,0.025465894776857383,0.033265795596886576,0.01126651147198068,0.007040058455805326,0.02992862345748811,0.007928179804868754,0.007040058455805326
79,All Children 200,044,-16.4,-40.4,-53.3,-15.5,-40.6,-41.3,117785.24830688488,26235.511256030055,7311.2666970359005,0.15558040335415374,0.18568518845961657,0.21859474884681493,0.1300073241091074,0.11058131162358027,0.10207460013562815,0.054681020817840244,0.04028765240308778,0.026027590356995655,0.046214693787914776,0.023946953439408954,0.015270499926734465
80,All Children 200,006,-15.3,-23.2,-8.2,-16.7,-30.0,-11.4,125611.7874249458,26627.900369576055,6495.668314121458,0.15173866692253685,0.1415781584874165,0.0959892051711722,0.1285301797164476,0.10875251852926525,0.08814772554683116,0.05417839157404414,0.07383073456362595,0.0368880221750491,0.04514856453401522,0.05165924627398695,0.032699866035225976
81,All Children 200,008,-2.1,-1.7,0.0,-18.8,-82.4,-72.4,131122.27886295505,27579.985376932043,8905.386181606156,0.14388254811159018,0.1557067050759926,0.3223136877749999,0.1409223223937623,0.1531016491757817,0.3223136877749999,0.060281635284140496,0.04383401968539787,0.06947652882701924,0.048972642856450324,0.0077287400261833675,0.019142528872354448
82,All Children 200,042,-4.9,-13.0,-5.5,-25.3,-84.6,-83.0,131511.08893079936,27892.91390160102,7397.141166917899,0.10915223217817072,0.11101954795899453,0.09439025178554457,0.10382850393290034,0.09658367073639401,0.08917144255151692,0.057776944454259425,0.05202341960301566,0.0604556400185236,0.043187028502840244,0.00803197374082763,0.010275338623884743
83,All Children 200,001,-18.4,-38.7,-77.6,-9.2,-31.5,-35.6,114170.96362899712,21238.114213837565,5578.435272971896,0.11085355658600969,0.11005014709458207,0.15924933955160636,0.09050728012086226,0.06741626195702372,0.0356185612749514,0.04137211672147138,0.042089366598234514,0.013969078277108646,0.03757059402703451,0.02881763692847882,0.008992800214344428
84,All Children 200,013,-16.4,-40.9,-34.1,0.0,0.0,0.0,148745.83789038018,36389.271209665174,9943.934317579071,0.07999514445240397,0.07100556394432579,0.07092252575369754,0.06690495300066017,0.04198617031148035,0.04675141898785084,0.027692324216020425,0.01242663893504158,0.025372985002822496,0.027692324216020425,0.01242663893504158,0.025372985002822496
85,All Children 200,031,-5.2,-11.1,0.0,-15.8,-40.5,0.0,145270.88316427977,32619.544246425525,9982.382059260528,0.07463323865795647,0.07158132330192994,0.037178120853448335,0.070768025115799,0.06362772380769414,0.037178120853448335,0.02718229836588012,0.030199825126899955,0.021421208957119478,0.02287609717334401,0.017970092229051438,0.021421208957119478
86,All Children 200,032,-16.7,-34.6,-50.4,-7.1,-28.5,0.0,156224.75947178405,34893.13420019191,9381.886953436315,0.05891799154951797,0.0629867092492698,0.052778520872698215,0.0490969883850176,0.041222988948296284,0.02617179672535701,0.019281879041347354,0.013773803954014244,0.011010545228861543,0.01790370112936608,0.009849037412968057,0.011010545228861543
87,All Children 200,011,-19.4,-37.8,-41.0,-18.5,-61.4,-100.0,133963.79563157394,29444.971972330313,6855.220284896709,0.10981002457370936,0.10977969071335979,0.10357770495969329,0.08845739294006466,0.06824652317001108,0.061141161203725786,0.033230880988720415,0.023232966020200772,0.013676338005645352,0.027091761449162314,0.008966891946217637,0.0
88,All Children 200,025,-35.2,-71.0,-65.1,-5.8,-37.1,0.0,126097.64789268172,26867.999196267705,6875.930336358478,0.14216235814700642,0.21174346203795835,0.17791281268899836,0.09211532681920892,0.061473455803780865,0.06211817998538126,0.02839671105752708,0.01211817873398277,0.004468805002240771,0.026748252490528094,0.007627203917969108,0.004468805002240771
89,All Children 200,026,-16.3,-54.6,-56.5,-2.7,-16.3,0.0,127742.05797427213,24824.052780939528,6997.055186839021,0.12882211555112386,0.0974373592487523,0.10270612788800947,0.10776739249337669,0.044206344959178405,0.04465937157203962,0.04053874404331779,0.01661204124876037,0.009190221680425163,0.039433798903302036,0.013903811245931258,0.009190221680425163
90,All Children 200,041,-8.7,-23.4,-12.4,-17.5,-51.4,-66.9,112002.38869914619,23320.69949570873,7424.021401765578,0.25027279628216,0.29874722660855424,0.25540515867267255,0.22862172291462873,0.22887656578599605,0.22383859185994767,0.0922229004499366,0.09595695528223344,0.08558938625077585,0.07612947678812032,0.04667715423292307,0.02836088001732852
91,All Children 200,002,-20.6,-39.7,-66.3,-14.3,-47.7,-63.6,133897.03637100285,29704.885786162435,7834.564727028104,0.09380149825029055,0.0982243267238828,0.06530520646319568,0.07452514920130524,0.059189109203906486,0.021992818671454216,0.03201344617263363,0.03228765907073099,0.01570915619389587,0.02745041395565652,0.016898490677715303,0.005722621184919209
92,All Children 200,047,-25.1,-43.3,-36.2,-9.3,-21.5,-19.5,131027.71179840367,35275.61925455575,12631.548778848854,0.21427605892727533,0.2686329031772165,0.23800353423827691,0.16055264815574236,0.15239546624583464,0.151770678378775,0.05764142968809204,0.057176222588547196,0.06350147127615494,0.052289924455311436,0.044875153543966005,0.05112271515365622
93,All Children 200,043,-10.2,-30.9,-19.5,-5.9,-21.1,-15.9,111884.09461572432,21848.45846006528,6911.1266498892,0.19912568525246208,0.2337479592266474,0.23205487671701464,0.17888449258129327,0.16146927528483884,0.18669000571714212,0.07002328617313476,0.06695144453603576,0.07807527822801845,0.06586156688903608,0.052839052770914594,0.06569548742402394
94,All Children 200,030,-33.9,-68.2,-80.2,-0.4,-1.4,,133756.55459118503,28419.482580628835,8782.284245904804,0.08219408937833592,0.1377818724500952,0.07692828801285224,0.05436014951739038,0.043882670700899545,0.015213163058094394,0.015860517866567787,0.010231180269567874,0.0,0.015804790598712287,0.010086130986367976,0.0
95,All Children 200,033,-19.5,-51.1,-64.6,-2.9,-20.5,0.0,145629.0160642016,33012.007005937645,8479.474456595934,0.04848112340041133,0.049513997312771625,0.04161879749681358,0.039038060782146736,0.024228384583744666,0.014726086284483332,0.013956536649095243,0.004869379144032104,0.0018980167044652873,0.013546762888781125,0.003869680597610845,0.0018980167044652873
96,All Children 200,028,-25.5,-53.9,-73.8,-5.5,-27.8,0.0,153445.79015279879,36302.886635973045,8134.728151387197,0.09070925974816056,0.11212459366357769,0.08541734329327703,0.0675857160894868,0.05164717869099025,0.022409873335498535,0.02436896658593418,0.015186065693076511,0.015914257875933743,0.023020236687748937,0.01096501867934598,0.015914257875933743
97,All Children 200,038,-8.8,-29.4,-23.7,-20.8,-70.8,-45.6,129652.98299008676,26979.170409235296,6765.31757045423,0.1238682441815253,0.12257754524584913,0.09846710666382798,0.11293117813697717,0.08651433452565266,0.07515435384287843,0.0685941232016886,0.07233997117078639,0.047583563977006596,0.05434094317613731,0.021088035876354706,0.025867575047902918
98,Young Children 100,Maryland,-2.1,-4.4,-10.2,-3.5,-9.0,-21.3,6319406.000000001,1390540.0,376011.0,0.12544612579093667,0.1482647029211673,0.15847940618758494,0.12281059327411467,0.14181181411537963,0.14226711452590482,0.04102490012510669,0.038308858429099486,0.035501620963216504,0.039597392539741864,0.03485192802796036,0.02792205547178141
99,Young Children 100,036,0.0,0.0,0.0,0.0,0.0,0.0,137998.50638469058,27920.790532813553,6638.590173752445,0.08983726420072358,0.0703802454774629,0.048160161549134356,0.08983726420072358,0.0703802454774629,0.048160161549134356,0.02685236008596517,0.01827459032000423,0.0036478072265690824,0.02685236008596517,0.01827459032000423,0.0036478072265690824
100,Young Children 100,037,-0.4,-1.3,-7.6,-3.9,-13.0,-40.8,131847.5727120465,26621.154768906068,6302.777533124193,0.09885305409837956,0.08952350118263244,0.06496865305783252,0.09846254311742715,0.0883567354787897,0.06004056378007987,0.037962840579996396,0.03666915913050692,0.022207048711694356,0.03649417971684932,0.031886470885025345,0.013150019768797585
101,Young Children 100,ZZZ,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,
102,Young Children 100,021,-2.9,-5.0,-9.0,-3.6,-14.4,-20.1,136305.6112242434,30624.509722630184,10004.392169817478,0.13093740545616794,0.15444562895545555,0.20467990445098672,0.12719618070757327,0.14678956814207983,0.18621073544259023,0.04092506084165775,0.027037487248188802,0.030523787229626995,0.039449859334083355,0.023153418761233047,0.024380854497656815
103,Young Children 100,022,-2.8,-4.2,-8.9,-2.6,-6.1,-6.8,136174.3900377187,33567.93836029987,11379.632850923492,0.17814388636980186,0.2496280609540175,0.23774415465371837,0.1731995790968571,0.23907813500097275,0.21668681562614295,0.04470975660002567,0.045247867684207944,0.06205397071608618,0.04356060638000479,0.042490221678252484,0.05785110631913602
104,Young Children 100,023,-0.9,-1.0,-5.3,0.0,0.0,0.0,133548.15767913003,27862.335125054648,6988.339586682655,0.08282066474290678,0.1320403350174902,0.09534591348313305,0.08208348006525912,0.13076538546865768,0.0902627215236577,0.020635405268522297,0.006254186364870884,0.0053736600714453815,0.020635405268522297,0.006254186364870884,0.0053736600714453815
105,Young Children 100,024,-12.8,-22.0,-49.9,0.0,0.0,0.0,130034.15953075975,28421.306083763156,7178.431535745822,0.15421856382161264,0.2475312731183137,0.20257891274874532,0.13451021080388822,0.19300674954595168,0.10147408730870437,0.028229976883308788,0.011660933947021829,0.004951153728424558,0.028229976883308788,0.011660933947021829,0.004951153728424558
106,Young Children 100,004,-0.5,-1.4,-2.4,0.0,0.0,0.0,148118.0657334245,34677.09076351521,8386.161595880963,0.08843172969710371,0.0788182468511217,0.10268198234722585,0.08801175965709311,0.07774237935183087,0.10020945069369358,0.02628107120128972,0.026038377290491025,0.026143051178832453,0.02628107120128972,0.026038377290491025,0.026143051178832453
107,Young Children 100,005,-6.7,-17.3,-48.7,0.0,0.0,0.0,137093.76127801463,28591.27074882543,6856.070026504057,0.06907327344817545,0.07655746509129967,0.06304591265397537,0.06446988194708901,0.06331901181525242,0.032362821948488246,0.021387289711251985,0.02156283566058002,0.011422172452407616,0.021387289711251985,0.02156283566058002,0.011422172452407616
108,Young Children 100,009,-1.1,-2.8,-11.7,0.0,0.0,0.0,151926.23747424368,35147.85986069961,8316.445336131641,0.07369501824790926,0.0775028352296996,0.04412358325641194,0.0728479058818818,0.07530674580996394,0.03896518567640613,0.02071240779282876,0.014957874002814923,0.01038418566347218,0.02071240779282876,0.014957874002814923,0.01038418566347218
109,Young Children 100,040,-0.4,-1.0,-1.4,-0.5,-1.7,-2.5,104197.73262145191,21160.71358460886,6593.244645583044,0.26531356208717544,0.3472289103148904,0.30917200086729185,0.26424774023088843,0.34370226895290995,0.3047852091947496,0.09657340946095563,0.11018875844582557,0.09174366764974483,0.09606062836906407,0.10828979771245147,0.08946655441514273
110,Young Children 100,045,0.0,0.0,0.0,0.0,0.0,0.0,117771.95295508276,24269.640233569524,7359.356584450285,0.21449398714101395,0.27139301292682844,0.188586752701303,0.21449398714101395,0.27139301292682844,0.188586752701303,0.07887484779062597,0.07872543029387832,0.035990688801692934,0.07887484779062597,0.07872543029387832,0.035990688801692934
111,Young Children 100,046,-0.5,-1.2,-1.9,-0.7,-2.0,-5.4,115319.12860217909,23573.20187336759,6814.72179616557,0.31273729359061125,0.4717596690787056,0.3898607167583739,0.3110437429463987,0.466192560646656,0.3823970073874338,0.11424270600977039,0.14794950288152822,0.07215561810052457,0.11342791623661051,0.14495182911042456,0.06828132621331905
112,Young Children 100,007,-0.4,-0.7,-1.5,-4.6,-13.4,-24.3,141761.4907281592,29232.372454450477,7020.847573886839,0.09180863359940401,0.104140804970251,0.18815802294184597,0.09144093940324952,0.10344755392061088,0.18527156618940296,0.03085325836821983,0.025874805879260478,0.0594672776079181,0.029446355172627545,0.0223996556030034,0.04499795803622238
113,Young Children 100,034,-3.2,-4.6,-9.2,-14.1,-12.3,-24.5,134751.91586952424,30031.386383115554,8292.506364727447,0.11168883530696679,0.13727408728660134,0.24548181254778312,0.10810539740550797,0.131022806552588,0.22284274314519342,0.05505529534395442,0.08559065708391249,0.1558808879818773,0.04727220218228122,0.07504162084526496,0.11767745836500723
114,Young Children 100,035,0.0,0.0,0.0,0.0,0.0,0.0,138772.6739831373,29334.71766036067,7224.587102113348,0.0821365825000468,0.0541606447192078,0.0698026998640133,0.0821365825000468,0.0541606447192078,0.0698026998640133,0.03378178652641121,0.025094309272937015,0.031039502656549065,0.03378178652641121,0.025094309272937015,0.031039502656549065
115,Young Children 100,015,-1.7,-3.2,-12.7,-12.4,-39.2,-60.5,132970.1432124917,28885.262020136455,6484.895562572541,0.09967103322512985,0.11834006621129425,0.13404743560291935,0.09796697636404111,0.11451184510470354,0.11699563134980301,0.029812105707604182,0.02497062997753498,0.03488506446048574,0.026120850124623077,0.015189974159998542,0.013778532525359656
116,Young Children 100,016,-5.5,-11.8,-44.1,-0.2,-0.8,-2.5,135523.97006429,28924.258288966797,6520.4750057160345,0.08851974055490112,0.09697845511194256,0.11521594204421487,0.08366348861718044,0.08553381900923604,0.06444853470537387,0.03170765285806048,0.026801317418289075,0.01388165877099014,0.03162925161528547,0.026596097289723106,0.013530363293986648
117,Young Children 100,017,-1.6,-3.4,-9.2,-24.8,-70.2,-95.7,148403.13987533527,29756.94306138756,6457.733047595881,0.16216918755478338,0.1773666891885152,0.304620129954975,0.15958488071699378,0.1713111201823298,0.27671634068507844,0.04344181844958863,0.04283617886540642,0.0567967816797042,0.03267391242359538,0.012776110673146445,0.0024255261828940917
118,Young Children 100,018,-2.9,-5.8,-14.4,-8.4,-15.3,-56.0,141525.8510196117,33389.856048763984,10139.888772464239,0.17741666391316888,0.226868537759755,0.27844863864462227,0.17233440765130625,0.21363753888008852,0.2383145389940765,0.04808267803824196,0.051418642786256574,0.027480587081879296,0.044050187304930495,0.04355634858081859,0.012083385194442249
119,Young Children 100,019,-2.1,-4.3,-9.8,-12.1,-22.6,-61.0,150024.3023403057,36756.84048023443,11018.291570962498,0.18448607318580174,0.23878725618051982,0.31942870421616976,0.18057309964850357,0.22848996655831572,0.2880847448993721,0.04643480165995999,0.04891929809320609,0.03286792687894611,0.040798641104673385,0.03785202183342375,0.01282565746591511
120,Young Children 100,039,-0.1,-0.1,-0.5,-8.2,-31.2,-39.6,125782.827895456,28604.806028785453,8018.627729403648,0.09626540030318413,0.13844869744267888,0.10892420251753754,0.09618730004212038,0.13828738112647626,0.10834873972141182,0.029765043614429377,0.022815792328386684,0.0598164587661648,0.027337890625099014,0.015693470422434463,0.036151163207429726
121,Young Children 100,027,-1.1,-1.5,-2.0,-5.5,-8.7,-43.1,149478.66811975132,33012.956909311855,7724.560793892246,0.09070221099683566,0.11985250527332035,0.13056209295263763,0.0896707200914476,0.11807730559682311,0.1279428453720179,0.031809498390508346,0.048409865443049815,0.041830587617565605,0.03006623208660589,0.04419376621136888,0.02381197064054358
122,Young Children 100,029,-2.3,-2.9,-5.4,-7.5,-9.8,-45.5,145298.59229879008,33493.22789802034,7307.352894307185,0.08495229388223377,0.11412240454156623,0.09659597219746925,0.08297144803416732,0.11085620965860489,0.09142755302085188,0.0445331791679551,0.07875806827902637,0.07806095170201388,0.041185460053688984,0.07100085543199317,0.04250579219390482
123,Young Children 100,014,-1.9,-4.2,-5.0,0.0,0.0,0.0,141946.0474380321,34745.04826598392,8938.492689604362,0.11097748013477153,0.13733999978829733,0.2121057977728223,0.10884855413386663,0.1315470325361146,0.2014361145579438,0.03098600431633533,0.019416320192332644,0.02413085331737054,0.03098600431633533,0.019416320192332644,0.02413085331737054
124,Young Children 100,020,-3.2,-8.4,-14.6,0.0,0.0,0.0,141302.71815447757,32011.985805741428,10487.595621680797,0.18061915420361876,0.19341005283375043,0.20633639299210835,0.1748908464685138,0.17710273369574042,0.176119695820883,0.05470714243952992,0.04303365127812781,0.024061060063026645,0.05470714243952992,0.04303365127812781,0.024061060063026645
125,Young Children 100,003,0.0,0.0,0.0,0.0,0.0,0.0,140518.83013425834,30562.05982737942,8474.619413160095,0.11005673178728505,0.13211030239492705,0.14637796378131598,0.11005673178728505,0.13211030239492705,0.14637796378131598,0.031819954540972036,0.029769987708947933,0.02200441416173493,0.031819954540972036,0.029769987708947933,0.02200441416173493
126,Young Children 100,010,-3.2,-2.1,-7.7,-14.3,-30.5,-100.0,130559.54700365491,29764.686280670492,8255.413412128444,0.15177956915306048,0.1671475138989402,0.16478835386612536,0.14694561452961966,0.16362181664379946,0.15207654072231475,0.034574072228122345,0.035910762460068024,0.013498999119886276,0.029621564094962343,0.024959378966236876,0.0
127,Young Children 100,012,-2.1,-5.4,-16.7,0.0,0.0,0.0,130908.08116763597,30119.172576573583,8139.57585812543,0.09125785759119509,0.09124857113809952,0.10981960187886274,0.08931306566415334,0.08629863107996805,0.09150315622454432,0.033265795596886576,0.01126651147198068,0.007040058455805326,0.033265795596886576,0.01126651147198068,0.007040058455805326
128,Young Children 100,044,-1.9,-4.4,-10.6,-2.2,-7.9,-19.4,117785.24830688488,26235.511256030055,7311.2666970359005,0.15558040335415374,0.18568518845961657,0.21859474884681493,0.15263523010793284,0.1775977333257596,0.19546176525270853,0.054681020817840244,0.04028765240308778,0.026027590356995655,0.05350512107542018,0.03710004172861389,0.020978051365483114
129,Young Children 100,006,0.0,0.0,0.0,-0.5,-1.4,-11.4,125611.7874249458,26627.900369576055,6495.668314121458,0.15173866692253685,0.1415781584874165,0.0959892051711722,0.15173866692253685,0.1415781584874165,0.0959892051711722,0.05417839157404414,0.07383073456362595,0.0368880221750491,0.053901255967928316,0.07280906658551059,0.032699866035225976
