,reform,district,total_pov_change,child_pov_change,young_child_pov_change,total_deep_pov_change,child_deep_pov_change,young_child_deep_pov_change,population,child_population,young_child_population,total_pov_rate,child_pov_rate,young_child_pov_rate,new_total_pov_rate,new_child_pov_rate,new_young_child_pov_rate,total_deep_pov_rate,child_deep_pov_rate,young_child_deep_pov_rate,new_total_deep_pov_rate,new_child_deep_pov_rate,new_young_child_deep_pov_rate
130,Young Children 100,008,0.0,0.0,0.0,-3.4,-17.3,-33.8,131122.27886295505,27579.985376932043,8905.386181606156,0.14388254811159018,0.1557067050759926,0.3223136877749999,0.14388254811159018,0.1557067050759926,0.3223136877749999,0.060281635284140496,0.04383401968539787,0.06947652882701924,0.05823806881903257,0.03624133776251113,0.04596198918387214
131,Young Children 100,042,0.0,0.0,0.0,-1.1,-3.1,-4.9,131511.08893079936,27892.91390160102,7397.141166917899,0.10915223217817072,0.11101954795899453,0.09439025178554457,0.10915223217817072,0.11101954795899453,0.09439025178554457,0.057776944454259425,0.05202341960301566,0.0604556400185236,0.05712849452647346,0.05043610060469643,0.05747767542735527
132,Young Children 100,001,-8.0,-19.1,-50.2,0.0,0.0,0.0,114170.96362899712,21238.114213837565,5578.435272971896,0.11085355658600969,0.11005014709458207,0.15924933955160636,0.10202324489012397,0.08906180864082291,0.07934293077792486,0.04137211672147138,0.042089366598234514,0.013969078277108646,0.04137211672147138,0.042089366598234514,0.013969078277108646
133,Young Children 100,013,0.0,0.0,0.0,0.0,0.0,0.0,148745.83789038018,36389.271209665174,9943.934317579071,0.07999514445240397,0.07100556394432579,0.07092252575369754,0.07999514445240397,0.07100556394432579,0.07092252575369754,0.027692324216020425,0.01242663893504158,0.025372985002822496,0.027692324216020425,0.01242663893504158,0.025372985002822496
134,Young Children 100,031,0.0,0.0,0.0,0.0,0.0,0.0,145270.88316427977,32619.544246425525,9982.382059260528,0.07463323865795647,0.07158132330192994,0.037178120853448335,0.07463323865795647,0.07158132330192994,0.037178120853448335,0.02718229836588012,0.030199825126899955,0.021421208957119478,0.02718229836588012,0.030199825126899955,0.021421208957119478
135,Young Children 100,032,-6.8,-15.4,-50.4,0.0,0.0,0.0,156224.75947178405,34893.13420019191,9381.886953436315,0.05891799154951797,0.0629867092492698,0.052778520872698215,0.05488319773221913,0.053312535193457536,0.02617179672535701,0.019281879041347354,0.013773803954014244,0.011010545228861543,0.019281879041347354,0.013773803954014244,0.011010545228861543
136,Young Children 100,011,-1.5,-1.0,-4.7,-9.8,-32.7,-100.0,133963.79563157394,29444.971972330313,6855.220284896709,0.10981002457370936,0.10977969071335979,0.10357770495969329,0.1082126039902861,0.10865618520038992,0.09875195363948537,0.033230880988720415,0.023232966020200772,0.013676338005645352,0.029961741111215783,0.01562622963439931,0.0
137,Young Children 100,025,-10.0,-19.0,-41.2,0.0,0.0,0.0,126097.64789268172,26867.999196267705,6875.930336358478,0.14216235814700642,0.21174346203795835,0.17791281268899836,0.12801255954137128,0.17147941757990756,0.10455874030994959,0.02839671105752708,0.01211817873398277,0.004468805002240771,0.02839671105752708,0.01211817873398277,0.004468805002240771
138,Young Children 100,026,0.0,0.0,0.0,0.0,0.0,0.0,127742.05797427213,24824.052780939528,6997.055186839021,0.12882211555112386,0.0974373592487523,0.10270612788800947,0.12882211555112386,0.0974373592487523,0.10270612788800947,0.04053874404331779,0.01661204124876037,0.009190221680425163,0.04053874404331779,0.01661204124876037,0.009190221680425163
139,Young Children 100,041,-0.3,-0.9,-1.3,-0.4,-1.5,-2.0,112002.38869914619,23320.69949570873,7424.021401765578,0.25027279628216,0.29874722660855424,0.25540515867267255,0.24945100485671823,0.29609508912855687,0.25217627063520465,0.0922229004499366,0.09595695528223344,0.08558938625077585,0.09182752564882944,0.09452888125454253,0.08391332223132686
140,Young Children 100,002,-4.4,-9.2,-52.2,0.0,0.0,0.0,133897.03637100285,29704.885786162435,7834.564727028104,0.09380149825029055,0.0982243267238828,0.06530520646319568,0.08966522444209546,0.08922758212488903,0.03119389587073608,0.03201344617263363,0.03228765907073099,0.01570915619389587,0.03201344617263363,0.03228765907073099,0.01570915619389587
141,Young Children 100,047,-3.5,-6.1,-10.4,-4.7,-10.3,-13.4,131027.71179840367,35275.61925455575,12631.548778848854,0.21427605892727533,0.2686329031772165,0.23800353423827691,0.20676523850118533,0.2523229137977131,0.21328204737887407,0.05764142968809204,0.057176222588547196,0.06350147127615494,0.05495164046930186,0.0512660835147024,0.054973883725100266
142,Young Children 100,043,0.0,0.0,0.0,0.0,0.0,0.0,111884.09461572432,21848.45846006528,6911.1266498892,0.19912568525246208,0.2337479592266474,0.23205487671701464,0.19912568525246208,0.2337479592266474,0.23205487671701464,0.07002328617313476,0.06695144453603576,0.07807527822801845,0.07002328617313476,0.06695144453603576,0.07807527822801845
143,Young Children 100,030,0.0,0.0,0.0,0.0,0.0,,133756.55459118503,28419.482580628835,8782.284245904804,0.08219408937833592,0.1377818724500952,0.07692828801285224,0.08219408937833592,0.1377818724500952,0.07692828801285224,0.015860517866567787,0.010231180269567874,0.0,0.015860517866567787,0.010231180269567874,0.0
144,Young Children 100,033,-4.6,-10.7,-36.6,0.0,0.0,0.0,145629.0160642016,33012.007005937645,8479.474456595934,0.04848112340041133,0.049513997312771625,0.04161879749681358,0.04624368027544809,0.04422819815502391,0.026401365322416454,0.013956536649095243,0.004869379144032104,0.0018980167044652873,0.013956536649095243,0.004869379144032104,0.0018980167044652873
145,Young Children 100,028,0.0,0.0,0.0,0.0,0.0,0.0,153445.79015279879,36302.886635973045,8134.728151387197,0.09070925974816056,0.11212459366357769,0.08541734329327703,0.09070925974816056,0.11212459366357769,0.08541734329327703,0.02436896658593418,0.015186065693076511,0.015914257875933743,0.02436896658593418,0.015186065693076511,0.015914257875933743
146,Young Children 100,038,-0.8,-2.4,-12.0,-5.6,-16.8,-45.6,129652.98299008676,26979.170409235296,6765.31757045423,0.1238682441815253,0.12257754524584913,0.09846710666382798,0.12284619230128312,0.11961454273663978,0.08665105386416862,0.0685941232016886,0.07233997117078639,0.047583563977006596,0.06475031939121258,0.06019433025465805,0.025867575047902918
147,Young Children 200,Maryland,-4.0,-8.0,-18.9,-4.1,-10.9,-27.0,6319406.000000001,1390540.0,376011.0,0.12544612579093667,0.1482647029211673,0.15847940618758494,0.12043552827591705,0.13638514533922075,0.12854677123807548,0.04102490012510669,0.038308858429099486,0.035501620963216504,0.03933360192397829,0.03411983833618594,0.02591945448404435
148,Young Children 200,036,0.0,0.0,0.0,0.0,0.0,0.0,137998.50638469058,27920.790532813553,6638.590173752445,0.08983726420072358,0.0703802454774629,0.048160161549134356,0.08983726420072358,0.0703802454774629,0.048160161549134356,0.02685236008596517,0.01827459032000423,0.0036478072265690824,0.02685236008596517,0.01827459032000423,0.0036478072265690824
149,Young Children 200,037,-0.4,-1.3,-7.6,-3.9,-13.0,-40.8,131847.5727120465,26621.154768906068,6302.777533124193,0.09885305409837956,0.08952350118263244,0.06496865305783252,0.09846254311742715,0.0883567354787897,0.06004056378007987,0.037962840579996396,0.03666915913050692,0.022207048711694356,0.03649417971684932,0.031886470885025345,0.013150019768797585
150,Young Children 200,ZZZ,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,
151,Young Children 200,021,-6.9,-12.8,-26.7,-3.6,-14.4,-20.1,136305.6112242434,30624.509722630184,10004.392169817478,0.13093740545616794,0.15444562895545555,0.20467990445098672,0.12192716782796074,0.13467260785414958,0.15001891537112355,0.04092506084165775,0.027037487248188802,0.030523787229626995,0.039449859334083355,0.023153418761233047,0.024380854497656815
152,Young Children 200,022,-9.4,-16.7,-31.9,-2.6,-6.1,-6.8,136174.3900377187,33567.93836029987,11379.632850923492,0.17814388636980186,0.2496280609540175,0.23774415465371837,0.1613494703503295,0.20790492435117566,0.16185230569992684,0.04470975660002567,0.045247867684207944,0.06205397071608618,0.04356060638000479,0.042490221678252484,0.05785110631913602
153,Young Children 200,023,-4.4,-6.1,-29.7,0.0,0.0,0.0,133548.15767913003,27862.335125054648,6988.339586682655,0.08282066474290678,0.1320403350174902,0.09534591348313305,0.07918199665510187,0.1240024352219818,0.0670654642414648,0.020635405268522297,0.006254186364870884,0.0053736600714453815,0.020635405268522297,0.006254186364870884,0.0053736600714453815
154,Young Children 200,024,-12.9,-22.3,-51.2,0.0,0.0,0.0,130034.15953075975,28421.306083763156,7178.431535745822,0.15421856382161264,0.2475312731183137,0.20257891274874532,0.1342502310687399,0.1923349772196234,0.09881436327148206,0.028229976883308788,0.011660933947021829,0.004951153728424558,0.028229976883308788,0.011660933947021829,0.004951153728424558
155,Young Children 200,004,-1.5,-2.9,-7.3,-0.6,-1.7,-1.7,148118.0657334245,34677.09076351521,8386.161595880963,0.08843172969710371,0.0788182468511217,0.10268198234722585,0.08707603890485768,0.07653992543920475,0.0952372589477629,0.02628107120128972,0.026038377290491025,0.026143051178832453,0.026128819288974446,0.025606284461161245,0.025700883109405145
156,Young Children 200,005,-6.7,-17.3,-48.7,-7.8,-24.7,-48.0,137093.76127801463,28591.27074882543,6856.070026504057,0.06907327344817545,0.07655746509129967,0.06304591265397537,0.06446988194708901,0.06331901181525242,0.032362821948488246,0.021387289711251985,0.02156283566058002,0.011422172452407616,0.019718420286283907,0.016245972073039742,0.005935050391937291
157,Young Children 200,009,-1.6,-3.8,-18.7,-1.5,-5.9,-8.9,151926.23747424368,35147.85986069961,8316.445336131641,0.07369501824790926,0.0775028352296996,0.04412358325641194,0.07249554308677235,0.07457945987914583,0.03589145129328043,0.02071240779282876,0.014957874002814923,0.01038418566347218,0.020405303796385714,0.014075874600973823,0.009461698505003988
158,Young Children 200,040,-0.4,-1.0,-1.4,-3.3,-8.6,-28.9,104197.73262145191,21160.71358460886,6593.244645583044,0.26531356208717544,0.3472289103148904,0.30917200086729185,0.26424774023088843,0.34370226895290995,0.3047852091947496,0.09657340946095563,0.11018875844582557,0.09174366764974483,0.09336084566239945,0.10073853282479231,0.06523111919641225
159,Young Children 200,045,0.0,0.0,0.0,0.0,0.0,0.0,117771.95295508276,24269.640233569524,7359.356584450285,0.21449398714101395,0.27139301292682844,0.188586752701303,0.21449398714101395,0.27139301292682844,0.188586752701303,0.07887484779062597,0.07872543029387832,0.035990688801692934,0.07887484779062597,0.07872543029387832,0.035990688801692934
160,Young Children 200,046,-0.5,-1.2,-1.9,-0.7,-2.0,-5.4,115319.12860217909,23573.20187336759,6814.72179616557,0.31273729359061125,0.4717596690787056,0.3898607167583739,0.3110437429463987,0.466192560646656,0.3823970073874338,0.11424270600977039,0.14794950288152822,0.07215561810052457,0.11342791623661051,0.14495182911042456,0.06828132621331905
161,Young Children 200,007,-0.6,-0.9,-2.1,-4.6,-13.4,-24.3,141761.4907281592,29232.372454450477,7020.847573886839,0.09180863359940401,0.104140804970251,0.18815802294184597,0.0912725560797769,0.10320424946568911,0.1842585308868629,0.03085325836821983,0.025874805879260478,0.0594672776079181,0.029446355172627545,0.0223996556030034,0.04499795803622238
162,Young Children 200,034,-4.7,-6.2,-12.5,-14.1,-12.3,-24.5,134751.91586952424,30031.386383115554,8292.506364727447,0.11168883530696679,0.13727408728660134,0.24548181254778312,0.1064643837870829,0.1288288474488237,0.214897300518323,0.05505529534395442,0.08559065708391249,0.1558808879818773,0.04727220218228122,0.07504162084526496,0.11767745836500723
163,Young Children 200,035,0.0,0.0,0.0,0.0,0.0,0.0,138772.6739831373,29334.71766036067,7224.587102113348,0.0821365825000468,0.0541606447192078,0.0698026998640133,0.0821365825000468,0.0541606447192078,0.0698026998640133,0.03378178652641121,0.025094309272937015,0.031039502656549065,0.03378178652641121,0.025094309272937015,0.031039502656549065
164,Young Children 200,015,-4.0,-7.2,-21.2,-12.9,-40.1,-63.6,132970.1432124917,28885.262020136455,6484.895562572541,0.09967103322512985,0.11834006621129425,0.13404743560291935,0.09570219405655331,0.10976210568270417,0.1056297263784806,0.029812105707604182,0.02497062997753498,0.03488506446048574,0.025971015412025098,0.014949674959478871,0.012708182925544887
165,Young Children 200,016,-6.8,-13.4,-49.7,-2.7,-5.5,-43.0,135523.97006429,28924.258288966797,6520.4750057160345,0.08851974055490112,0.09697845511194256,0.11521594204421487,0.0824699108509039,0.08402988852770109,0.057927991593180704,0.03170765285806048,0.026801317418289075,0.01388165877099014,0.03085307434151889,0.02532909654939006,0.007910058541099886
166,Young Children 200,017,-4.7,-9.5,-17.9,-24.8,-70.2,-95.8,148403.13987533527,29756.94306138756,6457.733047595881,0.16216918755478338,0.1773666891885152,0.304620129954975,0.1544664402434752,0.16045120088682505,0.25016489245018153,0.04344181844958863,0.04283617886540642,0.0567967816797042,0.032672398801056594,0.012773480802283561,0.002413407856393309
167,Young Children 200,018,-6.0,-11.9,-23.0,-8.8,-15.9,-59.7,141525.8510196117,33389.856048763984,10139.888772464239,0.17741666391316888,0.226868537759755,0.27844863864462227,0.16685102286596498,0.19993884256170105,0.21453982515071618,0.04808267803824196,0.051418642786256574,0.027480587081879296,0.04384060577164815,0.043246865933411024,0.01106428318273273
168,Young Children 200,019,-5.0,-9.6,-17.1,-13.0,-25.3,-69.0,150024.3023403057,36756.84048023443,11018.291570962498,0.18448607318580174,0.23878725618051982,0.31942870421616976,0.17531923373031155,0.21580905287494592,0.2647070665592145,0.04643480165995999,0.04891929809320609,0.03286792687894611,0.04038188251798885,0.03654006921131789,0.010199665971437474
169,Young Children 200,039,-2.6,-4.9,-10.7,-8.2,-31.2,-39.6,125782.827895456,28604.806028785453,8018.627729403648,0.09626540030318413,0.13844869744267888,0.10892420251753754,0.09374891728130746,0.1316786248365597,0.0972935593837808,0.029765043614429377,0.022815792328386684,0.0598164587661648,0.027337890625099014,0.015693470422434463,0.036151163207429726
170,Young Children 200,027,-6.2,-8.6,-22.3,-5.5,-8.7,-43.1,149478.66811975132,33012.956909311855,7724.560793892246,0.09070221099683566,0.11985250527332035,0.13056209295263763,0.08505803729319306,0.1094960429672653,0.10138409867233912,0.031809498390508346,0.048409865443049815,0.041830587617565605,0.03006623208660589,0.04419376621136888,0.02381197064054358
171,Young Children 200,029,-4.2,-5.4,-19.2,-7.5,-9.8,-45.5,145298.59229879008,33493.22789802034,7307.352894307185,0.08495229388223377,0.11412240454156623,0.09659597219746925,0.08142083114857687,0.1079399642273894,0.07806095170201388,0.0445331791679551,0.07875806827902637,0.07806095170201388,0.041185460053688984,0.07100085543199317,0.04250579219390482
172,Young Children 200,014,-3.9,-7.1,-9.0,-4.7,-23.8,-44.7,141946.0474380321,34745.04826598392,8938.492689604362,0.11097748013477153,0.13733999978829733,0.2121057977728223,0.1066180646907167,0.12758930284316336,0.19299962085315617,0.03098600431633533,0.019416320192332644,0.02413085331737054,0.02951724069002296,0.014788329825575108,0.013337104018598113
173,Young Children 200,020,-7.5,-17.7,-25.6,-1.4,-5.9,-19.3,141302.71815447757,32011.985805741428,10487.595621680797,0.18061915420361876,0.19341005283375043,0.20633639299210835,0.16707120615993032,0.1592005972452924,0.15355950608634955,0.05470714243952992,0.04303365127812781,0.024061060063026645,0.05396412140084227,0.04050406693507818,0.019428328920148005
174,Young Children 200,003,-6.7,-7.7,-25.0,0.0,0.0,0.0,140518.83013425834,30562.05982737942,8474.619413160095,0.11005673178728505,0.13211030239492705,0.14637796378131598,0.10271676993927643,0.12195711251552857,0.10976246739087553,0.031819954540972036,0.029769987708947933,0.02200441416173493,0.031819954540972036,0.029769987708947933,0.02200441416173493
175,Young Children 200,010,-5.7,-4.8,-17.3,-14.3,-30.5,-100.0,130559.54700365491,29764.686280670492,8255.413412128444,0.15177956915306048,0.1671475138989402,0.16478835386612536,0.14318420562669298,0.15905990229600395,0.13620546905171035,0.034574072228122345,0.035910762460068024,0.013498999119886276,0.029621564094962343,0.024959378966236876,0.0
176,Young Children 200,012,-7.0,-21.4,-57.8,0.0,0.0,0.0,130908.08116763597,30119.172576573583,8139.57585812543,0.09125785759119509,0.09124857113809952,0.10981960187886274,0.08485977043063511,0.07174458557926121,0.04635011817430879,0.033265795596886576,0.01126651147198068,0.007040058455805326,0.033265795596886576,0.01126651147198068,0.007040058455805326
177,Young Children 200,044,-5.0,-13.0,-32.6,-2.9,-10.3,-32.9,117785.24830688488,26235.511256030055,7311.2666970359005,0.15558040335415374,0.18568518845961657,0.21859474884681493,0.1477714363773584,0.16159995095219293,0.14727573466631294,0.054681020817840244,0.04028765240308778,0.026027590356995655,0.05312010577637352,0.03611819817923997,0.017454835955805433
178,Young Children 200,006,0.0,0.0,0.0,-0.5,-1.4,-11.4,125611.7874249458,26627.900369576055,6495.668314121458,0.15173866692253685,0.1415781584874165,0.0959892051711722,0.15173866692253685,0.1415781584874165,0.0959892051711722,0.05417839157404414,0.07383073456362595,0.0368880221750491,0.053901255967928316,0.07280906658551059,0.032699866035225976
179,Young Children 200,008,0.0,0.0,0.0,-3.4,-17.3,-33.8,131122.27886295505,27579.985376932043,8905.386181606156,0.14388254811159018,0.1557067050759926,0.3223136877749999,0.14388254811159018,0.1557067050759926,0.3223136877749999,0.060281635284140496,0.04383401968539787,0.06947652882701924,0.05823806881903257,0.03624133776251113,0.04596198918387214
180,Young Children 200,042,-0.4,-0.7,-3.1,-1.1,-3.1,-4.9,131511.08893079936,27892.91390160102,7397.141166917899,0.10915223217817072,0.11101954795899453,0.09439025178554457,0.10871440409393672,0.11024543672336101,0.09147125679024097,0.057776944454259425,0.05202341960301566,0.0604556400185236,0.05712849452647346,0.05043610060469643,0.05747767542735527
181,Young Children 200,001,-14.1,-28.4,-73.6,0.0,0.0,0.0,114170.96362899712,21238.114213837565,5578.435272971896,0.11085355658600969,0.11005014709458207,0.15924933955160636,0.09518961722575532,0.07879399849895453,0.042071983827763615,0.04137211672147138,0.042089366598234514,0.013969078277108646,0.04137211672147138,0.042089366598234514,0.013969078277108646
182,Young Children 200,013,-1.6,-3.5,-13.0,0.0,0.0,0.0,148745.83789038018,36389.271209665174,9943.934317579071,0.07999514445240397,0.07100556394432579,0.07092252575369754,0.07870511616502367,0.06848758588352914,0.06170812593688305,0.027692324216020425,0.01242663893504158,0.025372985002822496,0.027692324216020425,0.01242663893504158,0.025372985002822496
183,Young Children 200,031,0.0,0.0,0.0,0.0,0.0,0.0,145270.88316427977,32619.544246425525,9982.382059260528,0.07463323865795647,0.07158132330192994,0.037178120853448335,0.07463323865795647,0.07158132330192994,0.037178120853448335,0.02718229836588012,0.030199825126899955,0.021421208957119478,0.02718229836588012,0.030199825126899955,0.021421208957119478
184,Young Children 200,032,-6.8,-15.4,-50.4,0.0,0.0,0.0,156224.75947178405,34893.13420019191,9381.886953436315,0.05891799154951797,0.0629867092492698,0.052778520872698215,0.05488319773221913,0.053312535193457536,0.02617179672535701,0.019281879041347354,0.013773803954014244,0.011010545228861543,0.019281879041347354,0.013773803954014244,0.011010545228861543
185,Young Children 200,011,-3.5,-3.8,-17.5,-9.8,-32.7,-100.0,133963.79563157394,29444.971972330313,6855.220284896709,0.10981002457370936,0.10977969071335979,0.10357770495969329,0.1059578311269566,0.10555317343821334,0.08542370296774536,0.033230880988720415,0.023232966020200772,0.013676338005645352,0.029961741111215783,0.01562622963439931,0.0
186,Young Children 200,025,-11.2,-20.6,-46.2,0.0,0.0,0.0,126097.64789268172,26867.999196267705,6875.930336358478,0.14216235814700642,0.21174346203795835,0.17791281268899836,0.12620520784234357,0.16803508413071197,0.09565311064127893,0.02839671105752708,0.01211817873398277,0.004468805002240771,0.02839671105752708,0.01211817873398277,0.004468805002240771
187,Young Children 200,026,-3.0,-8.3,-18.6,0.0,0.0,0.0,127742.05797427213,24824.052780939528,6997.055186839021,0.12882211555112386,0.0974373592487523,0.10270612788800947,0.12493386073376982,0.08931266924026496,0.08363309445572623,0.04053874404331779,0.01661204124876037,0.009190221680425163,0.04053874404331779,0.01661204124876037,0.009190221680425163
188,Young Children 200,041,-0.3,-0.9,-1.3,-5.4,-14.5,-47.7,112002.38869914619,23320.69949570873,7424.021401765578,0.25027279628216,0.29874722660855424,0.25540515867267255,0.24945100485671823,0.29609508912855687,0.25217627063520465,0.0922229004499366,0.09595695528223344,0.08558938625077585,0.08726209051183151,0.08207425144925233,0.044790229327742875
189,Young Children 200,002,-6.0,-14.2,-66.3,0.0,0.0,0.0,133897.03637100285,29704.885786162435,7834.564727028104,0.09380149825029055,0.0982243267238828,0.06530520646319568,0.08818798379631151,0.08431488606096478,0.021992818671454216,0.03201344617263363,0.03228765907073099,0.01570915619389587,0.03201344617263363,0.03228765907073099,0.01570915619389587
190,Young Children 200,047,-8.7,-15.6,-27.7,-4.7,-10.3,-13.4,131027.71179840367,35275.61925455575,12631.548778848854,0.21427605892727533,0.2686329031772165,0.23800353423827691,0.19564978806801828,0.2266456331120184,0.17201991745621115,0.05764142968809204,0.057176222588547196,0.06350147127615494,0.05495164046930186,0.0512660835147024,0.054973883725100266
191,Young Children 200,043,0.0,0.0,0.0,0.0,0.0,0.0,111884.09461572432,21848.45846006528,6911.1266498892,0.19912568525246208,0.2337479592266474,0.23205487671701464,0.19912568525246208,0.2337479592266474,0.23205487671701464,0.07002328617313476,0.06695144453603576,0.07807527822801845,0.07002328617313476,0.06695144453603576,0.07807527822801845
192,Young Children 200,030,0.0,0.0,0.0,0.0,0.0,,133756.55459118503,28419.482580628835,8782.284245904804,0.08219408937833592,0.1377818724500952,0.07692828801285224,0.08219408937833592,0.1377818724500952,0.07692828801285224,0.015860517866567787,0.010231180269567874,0.0,0.015860517866567787,0.010231180269567874,0.0
193,Young Children 200,033,-4.6,-10.7,-36.6,0.0,0.0,0.0,145629.0160642016,33012.007005937645,8479.474456595934,0.04848112340041133,0.049513997312771625,0.04161879749681358,0.04624368027544809,0.04422819815502391,0.026401365322416454,0.013956536649095243,0.004869379144032104,0.0018980167044652873,0.013956536649095243,0.004869379144032104,0.0018980167044652873
194,Young Children 200,028,0.0,0.0,0.0,0.0,0.0,0.0,153445.79015279879,36302.886635973045,8134.728151387197,0.09070925974816056,0.11212459366357769,0.08541734329327703,0.09070925974816056,0.11212459366357769,0.08541734329327703,0.02436896658593418,0.015186065693076511,0.015914257875933743,0.02436896658593418,0.015186065693076511,0.015914257875933743
195,Young Children 200,038,-0.8,-2.4,-12.0,-5.6,-16.8,-45.6,129652.98299008676,26979.170409235296,6765.31757045423,0.1238682441815253,0.12257754524584913,0.09846710666382798,0.12284619230128312,0.11961454273663978,0.08665105386416862,0.0685941232016886,0.07233997117078639,0.047583563977006596,0.06475031939121258,0.06019433025465805,0.025867575047902918
